credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,invoice_total,invoice_paid,invoice_paid_flag,invoice_unpaid_before_credit,cleanup_bucket,credit_note_private
6325,IC2606-0844,17-14540-24351,1.37000000,2026-06-24,1705,IN2604-1471,27.94000000,27.94000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 17-14540-24351. Source invoice: IN2604-1471 (id 1705).
6327,IC2606-0846,18-14522-53511,4.22000000,2026-06-24,1182,IN2604-1170,82.34000000,82.34000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 18-14522-53511. Source invoice: IN2604-1170 (id 1182).
6328,IC2606-0847,18-14523-62860,0.37000000,2026-06-24,1197,IN2604-1184,6.69000000,6.69000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 18-14523-62860. Source invoice: IN2604-1184 (id 1197).
6329,IC2606-0848,18-14527-91721,0.98000000,2026-06-24,1231,IN2604-1218,20.66000000,20.66000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 18-14527-91721. Source invoice: IN2604-1218 (id 1231).
6330,IC2606-0849,18-14538-79361,0.87000000,2026-06-24,1734,IN2604-1500,17.09000000,17.09000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 18-14538-79361. Source invoice: IN2604-1500 (id 1734).
6332,IC2606-0851,19-14464-65857,7.29000000,2026-06-24,406,IN2604-0381,21.22000000,21.22000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14464-65857. Source invoice: IN2604-0381 (id 406).
6333,IC2606-0852,19-14527-49748,13.51000000,2026-06-24,1290,IN2604-1275,261.31000000,261.31000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14527-49748. Source invoice: IN2604-1275 (id 1290).
6334,IC2606-0853,19-14527-63886,0.44000000,2026-06-24,1282,IN2604-1267,9.16000000,9.16000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14527-63886. Source invoice: IN2604-1267 (id 1282).
6335,IC2606-0854,19-14536-15214,5.98000000,2026-06-24,1757,IN2604-1522,116.89000000,116.89000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14536-15214. Source invoice: IN2604-1522 (id 1757).
6336,IC2606-0855,19-14539-79323,2.46000000,2026-06-24,1721,IN2604-1487,49.01000000,49.01000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14539-79323. Source invoice: IN2604-1487 (id 1721).
6337,IC2606-0856,19-14539-87393,2.02000000,2026-06-24,1708,IN2604-1474,37.79000000,37.79000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14539-87393. Source invoice: IN2604-1474 (id 1708).
6338,IC2606-0857,20-14441-23577,146.39000000,2026-06-24,201,IN2604-0530,171.07000000,171.07000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14441-23577. Source invoice: IN2604-0530 (id 201).
6340,IC2606-0859,20-14522-57999,5.13000000,2026-06-24,1210,IN2604-1197,99.95000000,99.95000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14522-57999. Source invoice: IN2604-1197 (id 1210).
6341,IC2606-0860,20-14528-95425,6.71000000,2026-06-24,1326,IN2604-1308,131.80000000,131.80000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14528-95425. Source invoice: IN2604-1308 (id 1326).
6342,IC2606-0861,20-14530-62124,15.53000000,2026-06-24,1394,IN2604-1365,297.22000000,297.22000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14530-62124. Source invoice: IN2604-1365 (id 1394).
6343,IC2606-0862,20-14533-37669,0.80000000,2026-06-24,1425,IN2604-1383,15.64000000,15.64000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14533-37669. Source invoice: IN2604-1383 (id 1425).
6344,IC2606-0863,21-14519-16448,1.80000000,2026-06-24,1194,IN2604-1182,36.77000000,36.77000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14519-16448. Source invoice: IN2604-1182 (id 1194).
6345,IC2606-0864,21-14529-10163,1.79000000,2026-06-24,1366,IN2604-1340,38.24000000,38.24000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14529-10163. Source invoice: IN2604-1340 (id 1366).
6346,IC2606-0865,21-14529-75882,0.99000000,2026-06-24,1404,IN2604-1373,19.46000000,19.46000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14529-75882. Source invoice: IN2604-1373 (id 1404).
6347,IC2606-0866,21-14537-28436,1.06000000,2026-06-24,1743,IN2604-1509,22.73000000,22.73000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14537-28436. Source invoice: IN2604-1509 (id 1743).
6350,IC2606-0868,22-14519-38942,0.51000000,2026-06-24,1204,IN2604-1191,9.40000000,9.40000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14519-38942. Source invoice: IN2604-1191 (id 1204).
6351,IC2606-0869,22-14524-43352,0.34000000,2026-06-24,1267,IN2604-1252,7.05000000,7.05000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14524-43352. Source invoice: IN2604-1252 (id 1267).
6352,IC2606-0870,22-14524-92385,0.42000000,2026-06-24,1287,IN2604-1272,8.18000000,8.18000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14524-92385. Source invoice: IN2604-1272 (id 1287).
6353,IC2606-0871,22-14525-48704,11.38000000,2026-06-24,1401,IN2604-1371,223.09000000,223.09000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14525-48704. Source invoice: IN2604-1371 (id 1401).
6354,IC2606-0872,22-14526-98573,7.79000000,2026-06-24,1346,IN2604-1326,167.61000000,167.61000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14526-98573. Source invoice: IN2604-1326 (id 1346).
6355,IC2606-0873,22-14536-51635,0.66000000,2026-06-24,1754,IN2604-1519,13.09000000,13.09000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14536-51635. Source invoice: IN2604-1519 (id 1754).
6356,IC2606-0874,22-14536-60274,1.09000000,2026-06-24,1700,IN2604-1466,23.14000000,23.14000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14536-60274. Source invoice: IN2604-1466 (id 1700).
6359,IC2606-0877,23-14443-79118,35.58000000,2026-06-24,287,IN2604-0262,49.99000000,49.99000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14443-79118. Source invoice: IN2604-0262 (id 287).
6360,IC2606-0878,23-14517-92548,3.08000000,2026-06-24,1217,IN2604-1204,61.99000000,61.99000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14517-92548. Source invoice: IN2604-1204 (id 1217).
6362,IC2606-0879,23-14524-51698,2.11000000,2026-06-24,1314,IN2604-1298,45.30000000,45.30000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14524-51698. Source invoice: IN2604-1298 (id 1314).
6364,IC2606-0880,23-14525-69145,0.89000000,2026-06-24,1392,IN2604-1363,17.28000000,17.28000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14525-69145. Source invoice: IN2604-1363 (id 1392).
6365,IC2606-0881,23-14527-28564,0.77000000,2026-06-24,1396,IN2604-1366,14.29000000,14.29000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14527-28564. Source invoice: IN2604-1366 (id 1396).
6366,IC2606-0882,23-14528-82536,0.42000000,2026-06-24,1420,IN2604-1379,7.86000000,7.86000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14528-82536. Source invoice: IN2604-1379 (id 1420).
6368,IC2606-0883,23-14539-02243,0.69000000,2026-06-24,1724,IN2604-1490,12.89000000,12.89000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14539-02243. Source invoice: IN2604-1490 (id 1724).
6370,IC2606-0885,24-14528-10291,2.43000000,2026-06-24,1166,IN2604-1154,46.60000000,46.60000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14528-10291. Source invoice: IN2604-1154 (id 1166).
6371,IC2606-0886,24-14533-34371,0.74000000,2026-06-24,1251,IN2604-1238,15.35000000,15.35000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14533-34371. Source invoice: IN2604-1238 (id 1251).
6372,IC2606-0887,24-14535-65600,1.39000000,2026-06-24,1295,IN2604-1280,26.62000000,26.62000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14535-65600. Source invoice: IN2604-1280 (id 1295).
6373,IC2606-0888,24-14542-47427,1.04000000,2026-06-24,1424,IN2604-1382,20.97000000,20.97000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14542-47427. Source invoice: IN2604-1382 (id 1424).
6374,IC2606-0889,24-14546-47243,3.65000000,2026-06-24,1749,IN2604-1514,72.36000000,72.36000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14546-47243. Source invoice: IN2604-1514 (id 1749).
6375,IC2606-0890,24-14552-12489,0.50000000,2026-06-24,1726,IN2604-1492,9.91000000,9.91000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14552-12489. Source invoice: IN2604-1492 (id 1726).
6376,IC2606-0891,25-14514-35856,22.86000000,2026-06-24,1218,IN2604-1205,742.34000000,742.34000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14514-35856. Source invoice: IN2604-1205 (id 1218).
6377,IC2606-0892,25-14511-96305,0.51000000,2026-06-24,1169,IN2604-1157,9.39000000,9.39000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14511-96305. Source invoice: IN2604-1157 (id 1169).
6378,IC2606-0893,25-14517-45207,0.66000000,2026-06-24,1235,IN2604-1222,12.82000000,12.82000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14517-45207. Source invoice: IN2604-1222 (id 1235).
6380,IC2606-0894,25-14523-11344,0.51000000,2026-06-24,1360,IN2604-1336,10.86000000,10.86000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14523-11344. Source invoice: IN2604-1336 (id 1360).
6381,IC2606-0895,25-14525-46663,0.88000000,2026-06-24,1393,IN2604-1364,17.98000000,17.98000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14525-46663. Source invoice: IN2604-1364 (id 1393).
6382,IC2606-0896,26-14510-27431,1.72000000,2026-06-24,1168,IN2604-1156,35.79000000,35.79000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14510-27431. Source invoice: IN2604-1156 (id 1168).
6383,IC2606-0897,26-14517-66093,13.35000000,2026-06-24,1278,IN2604-1263,281.43000000,281.43000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14517-66093. Source invoice: IN2604-1263 (id 1278).
6384,IC2606-0898,26-14519-51508,2.11000000,2026-06-24,1747,IN2604-1512,40.43000000,40.43000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14519-51508. Source invoice: IN2604-1512 (id 1747).
6385,IC2606-0899,26-14521-13792,1.34000000,2026-06-24,1373,IN2604-1347,27.02000000,27.02000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14521-13792. Source invoice: IN2604-1347 (id 1373).
6386,IC2606-0900,26-14521-31347,2.01000000,2026-06-24,1376,IN2604-1350,39.33000000,39.33000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14521-31347. Source invoice: IN2604-1350 (id 1376).
6387,IC2606-0901,26-14526-04405,1.10000000,2026-06-24,1728,IN2604-1494,21.39000000,21.39000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14526-04405. Source invoice: IN2604-1494 (id 1728).
6388,IC2606-0902,26-14530-69690,9.29000000,2026-06-24,1739,IN2604-1505,178.45000000,178.45000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14530-69690. Source invoice: IN2604-1505 (id 1739).
6392,IC2606-0906,27-14510-05721,2.03000000,2026-06-24,1183,IN2604-1171,39.36000000,39.36000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14510-05721. Source invoice: IN2604-1171 (id 1183).
6393,IC2606-0907,27-14510-33539,4.12000000,2026-06-24,1198,IN2604-1185,82.68000000,82.68000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14510-33539. Source invoice: IN2604-1185 (id 1198).
6394,IC2606-0908,27-14512-39551,5.35000000,2026-06-24,1215,IN2604-1202,107.60000000,107.60000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14512-39551. Source invoice: IN2604-1202 (id 1215).
6395,IC2606-0909,27-14515-79558,3.28000000,2026-06-24,1275,IN2604-1260,65.33000000,65.33000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14515-79558. Source invoice: IN2604-1260 (id 1275).
6396,IC2606-0910,27-14519-11507,0.54000000,2026-06-24,1332,IN2604-1314,10.52000000,10.52000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14519-11507. Source invoice: IN2604-1314 (id 1332).
6440,IC2606-0950,06-14567-66746,0.01000000,2026-06-24,1808,IN2604-1561,883.46000000,883.46000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14567-66746. Source invoice: IN2604-1561 (id 1808).
6441,IC2606-0951,02-14591-21518,0.01000000,2026-06-24,2147,IN2605-1796,120.61000000,120.61000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 02-14591-21518. Source invoice: IN2605-1796 (id 2147).
6442,IC2606-0952,03-14586-43453,0.01000000,2026-06-24,2140,IN2605-1789,1190.16000000,1190.16000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 03-14586-43453. Source invoice: IN2605-1789 (id 2140).
6443,IC2606-0953,07-14568-48450,0.01000000,2026-06-24,1841,IN2604-1587,1.40000000,1.40000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14568-48450. Source invoice: IN2604-1587 (id 1841).
6445,IC2606-0954,01-14586-05926,1.23000000,2026-06-24,2063,IN2604-1716,18.54000000,18.54000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14586-05926. Source invoice: IN2604-1716 (id 2063).
6447,IC2606-0955,01-14602-09092,0.85000000,2026-06-24,2214,IN2605-1852,13.36000000,13.36000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14602-09092. Source invoice: IN2605-1852 (id 2214).
6450,IC2606-0958,05-14580-00893,3.38000000,2026-06-24,2057,IN2604-1710,57.66000000,57.66000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 05-14580-00893. Source invoice: IN2604-1710 (id 2057).
6451,IC2606-0959,05-14592-24129,0.20000000,2026-06-24,2217,IN2605-1854,3.08000000,3.08000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 05-14592-24129. Source invoice: IN2605-1854 (id 2217).
6453,IC2606-0961,08-14591-30700,0.48000000,2026-06-24,2211,IN2605-1849,7.39000000,7.39000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14591-30700. Source invoice: IN2605-1849 (id 2211).
6454,IC2606-0962,09-14582-75854,0.38000000,2026-06-24,2331,IN2605-1952,5.82000000,5.82000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 09-14582-75854. Source invoice: IN2605-1952 (id 2331).
6455,IC2606-0963,10-14586-83913,3.36000000,2026-06-24,2275,IN2605-1901,57.69000000,57.69000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14586-83913. Source invoice: IN2605-1901 (id 2275).
6456,IC2606-0964,12-14586-25539,0.45000000,2026-06-24,2298,IN2605-1920,7.29000000,7.29000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 12-14586-25539. Source invoice: IN2605-1920 (id 2298).
6457,IC2606-0965,13-14572-59955,0.77000000,2026-06-24,2122,IN2605-1773,11.86000000,11.86000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14572-59955. Source invoice: IN2605-1773 (id 2122).
6458,IC2606-0966,13-14580-20292,3.42000000,2026-06-24,2223,IN2605-1860,57.60000000,57.60000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 13-14580-20292. Source invoice: IN2605-1860 (id 2223).
6460,IC2606-0968,15-14463-57469,26.50000000,2026-06-24,241,IN2604-0216,34.99000000,34.99000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 15-14463-57469. Source invoice: IN2604-0216 (id 241).
6462,IC2606-0970,16-14569-37103,0.37000000,2026-06-24,2166,IN2605-1814,5.84000000,5.84000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 16-14569-37103. Source invoice: IN2605-1814 (id 2166).
6463,IC2606-0971,17-14566-51662,0.38000000,2026-06-24,2165,IN2605-1813,5.82000000,5.82000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 17-14566-51662. Source invoice: IN2605-1813 (id 2165).
